Date,Symbols,Close,High,Low,Open,Volume
2020-05-13,AAPL,76.077,78.128,74.975,77.189,202830274
2020-05-13,GOOGL,1348.33,1385.33,1328.01,1376.16,2018404
2020-05-13,FB,205.1,210.78,202.11,209.43,20684559
2020-05-13,MRNA,65.18,66.97,60.29,63.8003,22125959
2020-05-13,BA,121.5,125.07,119.33,125.0,26001998
2020-05-13,TSLA,158.19,165.2,152.66,164.17,95327455
2020-05-13,MSFT,176.51,180.73,173.36,179.25,45533740
2020-05-13,V,175.18,179.15,173.16,176.58,13521914
2020-05-13,MA,266.45,273.29,261.55,269.58,4850755
2020-05-12,AMZN,2356.95,2418.9999,2355.0,2411.85,3074916
2020-05-12,AAPL,77.004,79.051,76.881,78.593,164087066
2020-05-12,GOOGL,1375.18,1414.33,1374.51,1408.22,1695874
2020-05-12,FB,210.1,215.275,210.0,213.29,14704647
2020-05-12,MRNA,62.35,68.49,62.02,65.99,25934464
2020-05-12,BA,125.22,133.12,125.1989,129.72,22578972
2020-05-12,TSLA,161.88,168.66,161.6,165.4,79534525
2020-05-12,MSFT,179.21,183.65,179.0,183.41,32627386
2020-05-12,V,177.25,181.7,177.15,181.29,8322531
2020-05-12,MA,269.39,279.49,269.39,277.64,4072243
2020-05-11,AMZN,2409.0,2419.665,2372.11,2374.7,3259231
2020-05-11,AAPL,77.895,78.399,75.974,76.189,147552283
2020-05-11,GOOGL,1403.59,1415.53,1375.5,1376.79,1635856
2020-05-11,FB,213.18,215.0,210.37,210.8865,12911948
2020-05-11,MRNA,66.9,67.67,59.1401,59.6,34852044
2020-05-11,BA,128.91,131.0,127.95,130.92,20055447
2020-05-11,TSLA,162.26,164.8,157.0,158.1,82598005
2020-05-11,MSFT,183.35,184.12,179.54,179.83,31460783
2020-05-11,V,181.29,182.33,179.19,181.58,8791820
2020-05-11,MA,278.39,279.97,274.84,276.71,4098056
2020-05-08,AMZN,2379.61,2387.2449,2357.0,2372.14,3211228
2020-05-08,AAPL,76.688,76.744,75.244,75.578,135523050
2020-05-08,GOOGL,1384.34,1396.64,1372.01,1381.82,1666487
2020-05-08,FB,212.35,213.21,210.85,212.24,12524048
2020-05-08,MRNA,59.25,59.88,52.15,53.06,24135545
2020-05-08,BA,133.44,135.55,131.56,132.57,22739737
2020-05-08,TSLA,163.88,164.8,157.4,158.75,80650435
2020-05-08,MSFT,181.36,181.67,180.04,181.65,31481127
2020-05-08,V,182.79,183.45,181.34,182.73,6556242
2020-05-08,MA,279.6,280.57,276.71,280.55,3250457
2020-05-07,AMZN,2367.61,2376.0,2343.11,2374.78,3396411
2020-05-07,AAPL,74.904,75.259,74.468,74.779,116798238
2020-05-07,GOOGL,1369.28,1375.9999,1352.5406,1361.31,1535819
2020-05-07,FB,211.26,211.6,209.04,211.16,15151976
2020-05-07,MRNA,53.19,55.99,51.06,55.78,30942700
2020-05-07,BA,128.65,130.71,122.36,122.81,29525038
2020-05-07,TSLA,156.01,159.28,154.47,155.44,57638430
2020-05-07,MSFT,180.28,181.23,179.28,180.85,28836730
2020-05-07,V,180.46,182.68,179.47,179.51,9378140
2020-05-07,MA,275.68,279.61,274.46,275.02,4416478
2020-05-06,AMZN,2351.26,2357.45,2320.0,2329.44,3117814
2020-05-06,AAPL,74.141,74.784,73.702,74.099,144289579
2020-05-06,GOOGL,1345.43,1368.69,1345.13,1358.0,1586629
2020-05-06,FB,208.47,211.6,206.66,208.12,21856963
2020-05-06,MRNA,48.95,49.25,47.5201,48.45,6692345
2020-05-06,BA,121.86,126.8591,121.37,125.8,29627737
2020-05-06,TSLA,156.52,157.96,152.22,155.3,55616155
2020-05-06,MSFT,179.24,180.88,178.36,178.78,32730347
2020-05-06,V,176.56,178.29,175.67,177.5,8647397
2020-05-06,MA,269.72,274.18,268.83,274.18,3294965
2020-05-05,AMZN,2317.8,2351.0,2307.1251,2340.0,3242496
2020-05-05,AAPL,73.385,74.229,72.618,72.765,149781446
2020-05-05,GOOGL,1349.02,1371.01,1335.03,1337.5,1983318
2020-05-05,FB,207.07,210.38,206.5,207.02,21071223
2020-05-05,MRNA,49.34,50.96,47.23,50.48,11160180
2020-05-05,BA,125.4,133.8,125.0,132.88,30620971
2020-05-05,TSLA,153.64,159.78,152.44,157.96,84958280
2020-05-05,MSFT,177.5,180.33,176.65,177.36,37516646
2020-05-05,V,176.22,178.87,176.04,176.87,13682095
2020-05-05,MA,271.22,275.06,270.55,274.06,3966035
2020-05-04,AMZN,2315.99,2326.98,2256.38,2256.38,4865926
2020-05-04,AAPL,72.295,72.426,70.61,71.313,135403319
2020-05-04,GOOGL,1322.9,1324.47,1296.01,1308.13,1540347
2020-05-04,FB,205.26,205.91,198.7562,200.2,19250673
2020-05-04,MRNA,50.5,50.5,48.0,48.05,10460549
2020-05-04,BA,131.46,131.5,124.35,127.115,30708927
2020-05-04,TSLA,152.24,152.4,139.6,140.2,96185450
2020-05-04,MSFT,175.61,175.77,170.66,171.35,30931424
2020-05-04,V,173.98,174.74,169.59,170.81,9503692
2020-05-04,MA,266.55,267.36,260.37,262.84,3785548
2020-05-01,AMZN,2286.04,2362.44,2258.1901,2336.8,9772605
2020-05-01,AAPL,71.287,73.734,70.494,70.594,243923039
2020-05-01,GOOGL,1317.32,1351.43,1309.66,1324.09,2443554
2020-05-01,FB,202.27,207.28,199.0501,201.6,30415581
2020-05-01,MRNA,47.93,50.45,46.29,48.71,21701291
2020-05-01,BA,133.37,143.71,132.84,143.23,36613106
2020-05-01,TSLA,140.26,154.55,136.61,151.0,162659035
2020-05-01,MSFT,171.43,175.41,170.87,172.62,40094505
2020-05-01,V,173.41,177.42,172.12,172.3,10236099
2020-05-01,MA,266.04,271.23,264.52,266.0,5119173
2020-04-30,AMZN,2474.0,2475.0,2396.01,2419.84,9534611
2020-04-30,AAPL,72.454,72.633,71.108,71.51,185579375
2020-04-30,GOOGL,1346.7,1350.0,1321.5,1331.36,2792124
2020-04-30,FB,204.71,209.69,201.5701,206.92,46230116
2020-04-30,MRNA,45.99,48.37,45.82,46.78,7741871
2020-04-30,BA,141.02,144.65,132.31,137.67,37876637
2020-04-30,TSLA,156.38,173.96,152.7,171.04,142359270
2020-04-30,MSFT,175.97,177.15,173.05,176.75,54866644
2020-04-30,V,176.5,179.59,175.45,179.54,11473407
2020-04-30,MA,272.21,278.79,270.66,275.64,5958766
2020-04-29,AMZN,2372.71,2391.89,2310.0,2330.01,4591593
2020-04-29,AAPL,70.956,71.437,70.01,70.217,139167208
2020-04-29,GOOGL,1342.18,1360.15,1326.73,1345.0,5417888
2020-04-29,FB,194.19,196.91,190.0,190.93,45954521
2020-04-29,MRNA,46.37,46.9497,45.01,46.6,11761966
2020-04-29,BA,139.0,147.18,135.25,138.08,60454407
2020-04-29,TSLA,160.1,160.64,156.63,158.03,81079910
2020-04-29,MSFT,174.24,174.46,168.78,170.09,52229729
2020-04-29,V,179.55,180.01,173.93,174.66,13023796
2020-04-29,MA,280.83,282.14,273.48,275.66,8591285
2020-04-28,AMZN,2314.08,2373.5,2306.0,2372.1,5269446
2020-04-28,AAPL,68.702,70.49,68.609,70.303,113543820
2020-04-28,GOOGL,1232.59,1284.76,1230.38,1283.2,4035007
2020-04-28,FB,182.91,189.2,182.56,188.66,21730986
2020-04-28,MRNA,47.88,50.45,47.17,50.4,13067207
2020-04-28,BA,131.3,137.2,127.74,133.88,37806915
2020-04-28,TSLA,153.82,161.0,151.34,159.13,76109820
2020-04-28,MSFT,166.74,172.49,166.33,172.41,35025183
2020-04-28,V,169.12,172.86,168.27,172.85,8722226
2020-04-28,MA,261.96,269.93,260.32,267.69,4388036
2020-04-27,AMZN,2376.0,2444.88,2363.0,2443.2,5645645
2020-04-27,AAPL,69.834,70.171,69.037,69.493,118696488
2020-04-27,GOOGL,1270.86,1294.1,1265.06,1292.0,2209333
2020-04-27,FB,187.5,193.75,187.41,192.657,29197750
2020-04-27,MRNA,48.05,51.7,47.3,51.53,13744397
2020-04-27,BA,128.68,131.2,123.83,129.97,34562987
2020-04-27,TSLA,159.75,159.9,147.0,147.52,103407210
2020-04-27,MSFT,170.91,173.71,170.16,173.41,33804835
2020-04-27,V,169.63,170.21,166.48,166.58,10027274
2020-04-27,MA,262.48,263.04,256.89,257.6,4141433
2020-04-24,AMZN,2410.22,2420.4332,2382.0,2417.0,3831797
2020-04-24,AAPL,69.784,69.794,68.309,68.359,128247102
2020-04-24,GOOGL,1276.6,1277.71,1244.0,1255.0,1872004
2020-04-24,FB,190.07,190.41,180.825,183.23,28868528
2020-04-24,MRNA,50.5,50.5,47.1416,47.15,11712457
2020-04-24,BA,128.98,137.57,128.33,137.0,35947671
2020-04-24,TSLA,145.03,146.15,139.64,142.16,66188060
2020-04-24,MSFT,171.41,171.42,167.63,168.96,34936202
2020-04-24,V,165.25,166.68,161.98,166.37,8498620
2020-04-24,MA,256.15,257.21,250.28,255.83,3863440
2020-04-23,AMZN,2399.45,2424.22,2382.08,2399.98,5066552
2020-04-23,AAPL,67.827,69.481,67.787,68.034,126529416
2020-04-23,GOOGL,1271.17,1288.15,1260.5301,1265.74,1710122
2020-04-23,FB,185.13,187.05,183.15,184.08,21426604
2020-04-23,MRNA,47.44,50.7,46.89,49.1,15152351
2020-04-23,BA,137.74,142.38,136.05,136.5,25936404
2020-04-23,TSLA,141.13,146.8,140.63,145.52,66183485
2020-04-23,MSFT,168.32,171.89,167.83,170.97,33393833
2020-04-23,V,164.32,168.3,164.15,165.81,11554124
2020-04-23,MA,253.3,259.79,252.71,256.77,4313864
2020-04-22,AMZN,2363.49,2394.0,2351.0,2369.0,4218295
2020-04-22,AAPL,68.088,68.533,67.127,67.476,118665864
2020-04-22,GOOGL,1258.41,1279.88,1237.2,1241.11,2315792
2020-04-22,FB,182.28,184.78,178.14,178.45,33369931
2020-04-22,MRNA,51.2,51.82,49.06,50.61,11690439
2020-04-22,BA,134.97,140.8199,134.5202,140.42,22842631
2020-04-22,TSLA,146.42,146.8,137.74,140.8,71124155
2020-04-22,MSFT,170.38,170.86,167.74,168.29,35288853
2020-04-22,V,164.52,165.63,160.92,162.62,14694551
2020-04-22,MA,254.35,256.0,248.49,248.92,5136864
2020-04-21,AMZN,2328.12,2428.3099,2279.66,2416.61,7476679
2020-04-21,AAPL,66.185,68.371,65.457,68.133,183478595
2020-04-21,GOOGL,1212.16,1250.0,1205.0,1242.71,2482404
2020-04-21,FB,170.8,175.38,168.3408,175.25,24850528
2020-04-21,MRNA,49.26,56.38,43.11,53.0,39641959
2020-04-21,BA,136.33,141.8962,135.45,139.01,27043786
2020-04-21,TSLA,137.34,150.67,134.76,146.02,101045465
2020-04-21,MSFT,164.79,170.53,163.11,170.36,57237345
2020-04-21,V,158.54,160.58,157.17,160.01,10694320
2020-04-21,MA,242.88,246.91,241.63,244.17,6025133
2020-04-20,AMZN,2393.61,2444.98,2386.05,2389.95,5770694
2020-04-20,AAPL,68.292,69.464,68.272,68.546,131801552
2020-04-20,GOOGL,1261.15,1276.82,1256.44,1269.89,1764608
2020-04-20,FB,178.24,180.5,176.77,177.41,16110664
2020-04-20,MRNA,51.69,54.95,44.51,45.0,34102467
2020-04-20,BA,143.61,151.6299,142.5,147.21,34983828
2020-04-20,TSLA,149.27,153.11,142.44,146.54,73732885
2020-04-20,MSFT,171.89,175.52,171.82,173.45,37343956
2020-04-20,V,162.19,165.36,161.19,165.26,10636682
2020-04-20,MA,249.19,254.07,247.18,251.95,6104020
2020-04-17,AMZN,2375.0,2400.0,2316.02,2372.33,7930010
2020-04-17,AAPL,69.741,70.763,68.274,70.207,218207687
2020-04-17,GOOGL,1279.0,1290.0,1266.0,1281.7,2552824
2020-04-17,FB,179.24,180.28,176.66,179.2,20974750
2020-04-17,MRNA,46.85,49.0,43.38,48.99,32285976
2020-04-17,BA,154.0,154.0,145.0,149.41,52389410
2020-04-17,TSLA,150.78,154.99,149.53,154.46,65641185
2020-04-17,MSFT,175.37,176.75,172.69,176.26,53735995
2020-04-17,V,167.45,168.87,162.9,167.56,15568272
2020-04-17,MA,257.35,258.07,248.97,255.66,10517641
2020-04-16,AMZN,2408.19,2460.9981,2335.0,2346.0,12038201
2020-04-16,AAPL,70.703,71.071,69.629,70.869,159284234
2020-04-16,GOOGL,1257.43,1273.3586,1238.2,1267.14,2894757
2020-04-16,FB,176.25,178.05,172.51,177.95,23593229
2020-04-16,MRNA,40.6,41.55,36.62,38.0735,20670718
2020-04-16,BA,134.24,143.24,134.0,141.46,41364808
2020-04-16,TSLA,149.04,151.89,141.34,143.39,103289310
2020-04-16,MSFT,173.85,174.09,169.78,171.16,51407939
2020-04-16,V,160.43,165.93,157.81,165.04,20562429
2020-04-16,MA,244.28,255.79,242.24,255.79,11571615
2020-04-15,AMZN,2307.68,2333.369,2245.0,2257.68,6866567
2020-04-15,AAPL,70.144,70.614,69.207,69.641,132956773
2020-04-15,GOOGL,1257.3,1275.1099,1234.0,1246.51,2111842
2020-04-15,FB,176.97,178.19,172.82,175.1865,17423003
2020-04-15,MRNA,37.25,38.45,33.72,34.64,15682994
2020-04-15,BA,145.98,148.6873,132.9,139.0,39297633
2020-04-15,TSLA,145.97,150.63,142.0,148.4,117885005
2020-04-15,MSFT,168.78,170.43,166.18,168.11,41693742
2020-04-15,V,163.9,167.28,162.9,166.63,12270351
2020-04-15,MA,254.58,260.31,253.06,257.88,10344549
2020-04-14,AMZN,2283.32,2292.0,2186.21,2200.47,8087193
2020-04-14,AAPL,70.791,71.084,68.571,69.05,197674131
2020-04-14,GOOGL,1265.23,1275.7499,1228.5413,1239.9735,3167862
2020-04-14,FB,178.17,181.225,176.62,178.9765,21011815
2020-04-14,MRNA,34.66,34.99,33.15,34.0,8126897
2020-04-14,BA,141.0,152.4,140.0,150.51,33970450
2020-04-14,TSLA,141.98,148.38,138.49,139.79,152882555
2020-04-14,MSFT,170.56,170.61,164.97,165.94,53846707
2020-04-14,V,172.47,173.27,168.71,170.95,10105399
2020-04-14,MA,268.01,272.86,266.49,267.17,6418852
2020-04-13,AMZN,2168.87,2180.0,2038.0,2040.0,6716709
2020-04-13,AAPL,67.387,67.499,65.555,66.171,132823322
2020-04-13,GOOGL,1210.41,1214.5199,1182.3318,1201.5,1935128
2020-04-13,FB,174.79,175.0,169.45,173.67,19355355
2020-04-13,MRNA,32.9,32.98,31.71,32.0,5603883
2020-04-13,BA,147.33,156.0,146.26,155.5,26034099
2020-04-13,TSLA,130.19,130.4,116.11,118.03,112377105
2020-04-13,MSFT,162.51,162.57,159.37,161.38,42675909
2020-04-13,V,166.92,170.18,164.09,170.12,14219521
2020-04-13,MA,260.7,266.0,253.19,265.5,7186594
2020-04-09,AMZN,2042.76,2053.0,2017.66,2044.3,4655617
2020-04-09,AAPL,66.091,66.603,65.28,66.263,164344154
2020-04-09,GOOGL,1206.57,1221.99,1192.4166,1218.18,2701423
2020-04-09,FB,175.19,177.08,171.57,175.9,23534287
2020-04-09,MRNA,31.86,32.92,31.32,32.55,4861753
2020-04-09,BA,151.84,157.98,150.09,154.71,38049546
2020-04-09,TSLA,114.6,115.04,111.42,112.42,68250000
2020-04-09,MSFT,162.14,164.36,160.4,163.36,52377615
2020-04-09,V,171.55,174.99,170.71,174.1,12384873
2020-04-09,MA,266.69,273.22,265.02,272.36,6730501
2020-04-08,AMZN,2043.0,2044.0,2011.15,2021.0,3977313
2020-04-08,AAPL,65.614,65.937,64.42,64.794,171216094
2020-04-08,GOOGL,1207.0,1214.9,1183.954,1203.1,2016713
2020-04-08,FB,174.28,175.0,167.74,171.25,21664198
2020-04-08,MRNA,32.42,32.94,31.7501,32.36,4119844
2020-04-08,BA,146.87,154.0,144.55,147.51,41350990
2020-04-08,TSLA,109.77,111.44,106.67,110.84,63280120
2020-04-08,MSFT,162.13,163.67,160.57,162.67,49206815
2020-04-08,V,172.79,173.83,165.86,168.89,11286019
2020-04-08,MA,268.24,269.16,256.3,259.88,5747783
2020-04-07,AMZN,2011.6,2035.72,1997.62,2017.11,5113983
2020-04-07,AAPL,63.978,67.005,63.874,66.782,205675223
2020-04-07,GOOGL,1182.56,1220.775,1177.25,1217.01,3080955
2020-04-07,FB,168.83,173.39,166.01,171.79,31411919
2020-04-07,MRNA,32.02,34.03,30.9801,33.81,10104337
2020-04-07,BA,141.58,164.8,140.26,162.0,56699067
2020-04-07,TSLA,109.09,113.0,106.47,109.0,89598920
2020-04-07,MSFT,160.56,166.92,160.33,166.51,63923372
2020-04-07,V,166.52,176.58,166.03,175.55,15571493
2020-04-07,MA,256.07,279.59,255.5,278.34,8728290
2020-04-06,AMZN,1997.59,1998.52,1930.02,1936.0,5773181
2020-04-06,AAPL,64.729,64.885,61.501,61.873,204593519
2020-04-06,GOOGL,1183.19,1190.7547,1125.0,1133.0,3165991
2020-04-06,FB,165.55,166.2,158.51,160.15,28453581
2020-04-06,MRNA,34.64,35.185,33.33,34.91,10841594
2020-04-06,BA,148.77,149.69,129.21,133.7,51085488
2020-04-06,TSLA,103.25,104.2,99.59,102.24,74509180
2020-04-06,MSFT,162.27,163.5,154.73,157.4,68345894
2020-04-06,V,167.35,168.61,156.3,158.03,16685376
2020-04-06,MA,262.87,264.01,247.13,249.07,8737792
2020-04-03,AMZN,1906.59,1926.33,1889.15,1911.15,3609870
2020-04-03,AAPL,59.536,60.594,58.933,59.876,131664767
2020-04-03,GOOGL,1092.7,1118.79,1075.08,1114.71,2568694
2020-04-03,FB,154.18,157.91,150.83,157.15,25983317
2020-04-03,MRNA,34.84,35.66,32.72,32.81,16896224
2020-04-03,BA,124.52,131.29,122.5,125.0,37347390
2020-04-03,TSLA,96.002,103.1,93.678,101.9,112810380
2020-04-03,MSFT,151.05,154.53,149.43,152.32,42001756
2020-04-03,V,149.98,155.78,148.74,153.65,12144814
2020-04-03,MA,234.27,237.11,227.63,234.22,4211670
2020-04-02,AMZN,1918.83,1927.5258,1890.0,1901.64,4335985
2020-04-02,AAPL,60.403,60.457,58.421,59.27,168214088
2020-04-02,GOOGL,1117.03,1122.77,1093.13,1100.0,2820534
2020-04-02,FB,158.19,161.3509,155.92,159.1,20886309
2020-04-02,MRNA,33.2,33.39,29.84,30.6,15934404
2020-04-02,BA,123.27,136.68,120.0204,128.51,42372383
2020-04-02,TSLA,90.894,98.852,89.28,96.206,99292135
2020-04-02,MSFT,152.47,152.69,147.65,149.11,50543453
2020-04-02,V,155.45,156.4,149.43,150.63,14227005
2020-04-02,MA,236.11,236.6,224.72,225.75,6522083
2020-04-01,AMZN,1907.7,1944.96,1893.0,1932.97,4121875
2020-04-01,AAPL,59.413,61.336,58.97,60.79,178639990
2020-04-01,GOOGL,1102.1,1129.42,1093.49,1124.0,2598519
2020-04-01,FB,159.6,164.15,158.035,161.615,19507559
2020-04-01,MRNA,29.67,30.94,29.44,30.05,7004587
2020-04-01,BA,130.7,144.38,130.0,138.91,41899748
2020-04-01,TSLA,96.312,102.79,95.02,100.8,66765900
2020-04-01,MSFT,149.35,154.9,148.11,150.23,59036003
2020-04-01,V,151.2,156.12,149.55,154.39,12752843
2020-04-01,MA,225.96,234.34,224.48,228.26,6723982
2020-03-31,AMZN,1949.72,1993.02,1944.01,1964.35,5123626
2020-03-31,AAPL,62.709,64.734,62.148,63.032,199709032
2020-03-31,GOOGL,1161.95,1173.4,1136.72,1148.73,3263971
2020-03-31,FB,166.8,170.93,164.2,165.48,23676283
2020-03-31,MRNA,29.95,30.98,29.2,30.6,6027880
2020-03-31,BA,149.14,160.64,149.0,155.0,29954045
2020-03-31,TSLA,104.8,108.59,99.4,100.25,88857425
2020-03-31,MSFT,154.86,161.79,153.72,156.54,79360282
2020-03-31,V,159.13,166.12,158.55,164.37,20871135
2020-03-31,MA,238.79,250.48,238.31,249.52,10500967
2020-03-30,AMZN,1963.95,1973.63,1912.34,1922.83,6126087
2020-03-30,AAPL,62.839,63.013,61.506,61.835,170284624
2020-03-30,GOOGL,1146.31,1151.0,1098.4901,1132.64,2936827
2020-03-30,FB,165.95,166.75,158.06,159.18,22515225
2020-03-30,MRNA,30.48,31.69,28.27,30.59,10749923
2020-03-30,BA,152.28,153.81,140.68,153.81,51052463
2020-03-30,TSLA,100.43,103.33,98.246,102.05,59990335
2020-03-30,MSFT,157.31,157.68,147.31,149.68,64586636
2020-03-30,V,163.51,163.81,158.7,159.05,15911191
2020-03-30,MA,250.31,251.31,241.8,242.99,5833249
2020-03-27,AMZN,1900.1,1939.79,1899.92,1930.86,5387897
2020-03-27,AAPL,61.097,63.1,60.924,62.333,207022776
2020-03-27,GOOGL,1110.26,1151.05,1104.0027,1127.47,3139661
2020-03-27,FB,156.79,160.09,154.75,158.2,24879869
2020-03-27,MRNA,30.05,31.09,27.95,28.37,12408297
2020-03-27,BA,162.0,172.92,155.5401,172.0,47880171
2020-03-27,TSLA,102.87,105.16,98.806,101.0,71887040
2020-03-27,MSFT,147.0,152.11,146.51,149.01,58091309
2020-03-27,V,159.57,165.03,156.2,159.09,15137875
2020-03-27,MA,244.79,253.11,241.85,247.34,7910786
2020-03-26,AMZN,1955.49,1956.49,1889.29,1902.0,6235118
2020-03-26,AAPL,63.734,63.794,60.754,60.794,256031146
2020-03-26,GOOGL,1162.92,1171.48,1092.03,1114.72,3834422
2020-03-26,FB,163.34,164.0,157.0201,158.25,26579021
2020-03-26,MRNA,27.94,28.79,27.56,27.56,5585886
2020-03-26,BA,180.55,186.48,167.18,172.29,63504048
2020-03-26,TSLA,105.63,112.0,102.45,109.48,87110410
2020-03-26,MSFT,153.28,153.81,145.68,145.71,65884169
2020-03-26,V,166.81,167.44,159.8,160.09,17282604
2020-03-26,MA,260.13,262.74,249.68,254.93,10077896
2020-03-25,AMZN,1885.84,1950.26,1885.78,1920.69,6479073
2020-03-25,AAPL,60.55,63.686,60.245,61.838,307773871
2020-03-25,GOOGL,1101.62,1146.17,1083.01,1124.58,4516162
2020-03-25,FB,156.21,162.99,153.06,158.92,35184271
2020-03-25,MRNA,27.13,27.98,24.79,25.0,9651543
2020-03-25,BA,158.73,174.77,141.0,154.9,77825961
2020-03-25,TSLA,107.85,111.4,102.22,109.05,106113725
2020-03-25,MSFT,144.27,151.55,141.83,146.22,77029226
2020-03-25,V,159.79,166.11,151.67,157.33,20877716
2020-03-25,MA,253.52,263.22,237.59,245.04,12790680
2020-03-24,AMZN,1940.1,1955.0,1900.3403,1951.495,7147080
2020-03-24,AAPL,60.882,61.084,57.781,58.29,291482093
2020-03-24,GOOGL,1130.01,1133.33,1086.43,1103.98,3623435
2020-03-24,FB,160.98,161.31,152.57,155.205,30440369
2020-03-24,MRNA,25.82,27.25,24.36,27.09,12550494
2020-03-24,BA,127.68,127.96,116.13,123.68,43683120
2020-03-24,TSLA,101.0,102.74,94.8,95.46,114475850
2020-03-24,MSFT,145.65,146.9,138.72,141.15,84034225
2020-03-24,V,152.62,153.34,141.8,143.05,24794788
2020-03-24,MA,234.31,235.68,212.52,213.43,11791204
2020-03-23,AMZN,1902.83,1919.4,1812.0,1827.75,7808489
2020-03-23,AAPL,55.333,56.35,52.433,56.245,341380192
2020-03-23,GOOGL,1054.13,1066.91,1008.87,1056.37,4183629
2020-03-23,FB,148.1,152.31,142.25,149.66,29830765
2020-03-23,MRNA,26.57,29.81,26.25,28.71,11080845
2020-03-23,BA,105.62,114.49,93.56,98.75,46140126
2020-03-23,TSLA,86.858,88.4,82.1,86.72,82272745
2020-03-23,MSFT,133.52,138.02,130.13,134.53,80427546
2020-03-23,V,134.06,141.58,132.28,139.58,30723865
2020-03-23,MA,200.95,213.19,197.68,200.93,11724363
2020-03-20,AMZN,1846.09,1957.0,1820.73,1926.31,9817850
2020-03-20,AAPL,56.533,62.105,56.225,60.957,407213100
2020-03-20,GOOGL,1068.21,1138.4783,1062.1,1130.9,4143897
2020-03-20,FB,149.73,159.27,148.0,156.02,32568398
2020-03-20,MRNA,28.2,30.23,26.2,29.25,16522449
2020-03-20,BA,95.01,107.0,94.28,99.85,41370710
2020-03-20,TSLA,85.506,95.4,85.158,87.64,141427510
2020-03-20,MSFT,134.87,144.44,133.4,143.36,86426920
2020-03-20,V,145.0,156.31,143.88,152.91,18926034
2020-03-20,MA,208.97,233.29,207.58,233.29,10641695
2020-03-19,AMZN,1880.93,1945.0,1832.65,1860.0,10399943
2020-03-19,AAPL,60.365,62.356,59.831,61.009,275592636
2020-03-19,GOOGL,1111.67,1152.61,1055.55,1088.22,3703248
2020-03-19,FB,153.13,159.9294,144.8,146.62,39862312
2020-03-19,MRNA,28.27,34.98,25.19,32.78,36952753
2020-03-19,BA,97.71,103.57,90.35,98.8,40210594
2020-03-19,TSLA,85.528,90.4,71.692,74.939,150977300
2020-03-19,MSFT,140.12,147.45,136.49,140.18,87502794
2020-03-19,V,150.37,155.31,139.72,145.09,19605151
2020-03-19,MA,224.52,235.73,209.1,221.42,9233234
2020-03-18,AMZN,1830.0,1841.66,1745.0,1750.0,9645218
2020-03-18,AAPL,60.831,61.653,58.475,59.129,304359169
2020-03-18,GOOGL,1091.19,1104.99,1037.0,1059.94,4652238
2020-03-18,FB,146.96,148.18,137.1006,139.75,37553136
2020-03-18,MRNA,31.58,32.54,26.55,27.13,28702290
2020-03-18,BA,101.89,107.85,89.0,99.86,61943227
2020-03-18,TSLA,72.244,80.972,70.102,77.8,118930810
2020-03-18,MSFT,137.87,143.36,132.6,135.52,83093686
2020-03-18,V,146.65,148.82,138.08,146.63,23072692
2020-03-18,MA,225.29,226.44,210.75,219.76,11485673
2020-03-17,AMZN,1807.84,1857.775,1689.2402,1775.47,10917129
2020-03-17,AAPL,62.36,63.53,58.793,61.039,328508751
2020-03-17,GOOGL,1118.06,1126.0,1049.1,1090.64,4159686
2020-03-17,FB,149.42,153.94,140.0,150.74,34255596
2020-03-17,MRNA,28.18,32.7,27.3148,29.36,44484144
2020-03-17,BA,124.14,134.96,101.25,132.51,54492215
2020-03-17,TSLA,86.04,94.37,79.2,88.002,119972900
2020-03-17,MSFT,143.93,144.83,132.58,137.48,82550522
2020-03-17,V,155.95,161.67,147.41,153.84,22577093
2020-03-17,MA,235.11,247.6,229.28,237.71,12813427
2020-03-16,AMZN,1689.15,1759.4519,1626.0318,1641.51,8917265
2020-03-16,AAPL,59.733,63.892,59.187,59.669,326853918
2020-03-16,GOOGL,1073.0,1145.47,1067.0801,1089.61,4825981
2020-03-16,FB,146.01,159.13,143.1,152.32,39120419
2020-03-16,MRNA,26.49,27.8,22.22,23.76,39850785
2020-03-16,BA,129.61,151.0,128.76,149.42,26844387
2020-03-16,TSLA,89.014,98.974,88.434,93.9,102447320
2020-03-16,MSFT,132.97,146.66,132.58,137.48,89522473
2020-03-16,V,150.14,163.25,146.15,149.28,23988563
2020-03-16,MA,232.92,254.77,226.59,231.79,12253267
2020-03-13,AMZN,1785.0,1786.31,1680.62,1755.0,8809725
2020-03-13,AAPL,68.551,69.03,62.383,65.323,375826403
2020-03-13,GOOGL,1214.27,1214.4,1112.29,1174.99,3969973
2020-03-13,FB,170.28,170.79,157.6,163.53,35028627
2020-03-13,MRNA,21.3,23.47,19.31,23.0,11853052
2020-03-13,BA,170.2,178.28,161.3755,174.97,21168466
2020-03-13,TSLA,109.32,121.51,100.4,119.0,113201270
2020-03-13,MSFT,155.97,158.98,138.18,144.83,94432720
2020-03-13,V,173.67,174.15,160.22,166.65,20198548
2020-03-13,MA,266.88,266.9,242.65,255.79,10051139
2020-03-12,AMZN,1676.61,1765.0,1675.0,1721.98,11346214
2020-03-12,AAPL,61.217,66.586,61.159,63.118,424224368
2020-03-12,GOOGL,1111.55,1188.75,1108.47,1122.62,4716293
2020-03-12,FB,154.47,166.6,154.34,159.54,43266335
2020-03-12,MRNA,22.3,24.28,21.9,22.8997,11305347
